id,title,released,popularity,average_stars,total_votes,genres,overview
799876,The Outfit,2022-03-03,395.948,7.1,352,"['Crime', 'Drama', 'Thriller']","Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters."
893297,American Sicario,2021-12-10,393.603,5.9,71,"['Crime', 'Action']","The story of the rise and fall of the first American-born drug lord in Mexico, this tale of power, money, greed and betrayal amongst rival members of the drug cartels finds American gangster Erik Vasquez scheming to become the top dog in the Mexican underworld, only to find himself making enemies out of both the powerful cartels and his own allies."
303857,Dragon Ball Z: Resurrection 'F',2015-04-18,384.254,6.8,1438,"['Action', 'Animation', 'Science Fiction']","One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans."
628878,Panama,2022-03-17,380.672,5.9,68,"['Action', 'Thriller']","An ex-marine is hired by a defense contractor to travel to Panama to complete an arms deal. In the process he becomes involved with the U.S. invasion of Panama, and learns an important lesson about the true nature of political power."
756681,Veneciafrenia,2022-04-22,379.595,6.1,104,['Horror'],A group of spanish tourists in Venice finds themselves fighting for their lives against locals that are not too keen on foreigners.
689700,Clean,2022-01-28,378.368,6.6,193,"['Crime', 'Drama', 'Thriller']","Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past."
744275,After We Fell,2021-09-01,377.89,7.2,1831,"['Romance', 'Drama']","Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family."
880313,The Wrath of God,2022-06-15,369.768,6.4,113,"['Thriller', 'Drama']","Convinced the tragic deaths of her loved ones were orchestrated by a famous novelist she worked for, Luciana turns to a journalist to expose her truth."
524434,Eternals,2021-11-03,367.724,7.1,6061,"['Science Fiction', 'Action', 'Adventure']","The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants."
975120,Father There Is Only One 3,2022-07-15,365.07,6.6,15,"['Comedy', 'Family']","Christmas is coming. The children accidentally break a Nativity scene figurine from their father's collection and must by all means get an equal one, the problem is that it is a unique antique piece. Sara, the eldest daughter breaks up with her boyfriend, Ocho, who will try to recover her favors with the help of her father-in-law, Javier. Precisely Javier's father-in-law, Marisa's father, will be welcomed into the family home to spend the holidays after her recent separation, which will not leave Javier's mother, Milagros, indifferent. Rocío, the folklore of the family, who has been playing the Virgin for several Christmases, is relegated this year to playing the shepherdess, something that her father, Javier, is not willing to assume."
875104,Ip Man: The Awakening,2022-06-21,362.771,7.2,47,"['Action', 'Drama', 'Adventure']","When a young Master Ip stops a kidnapping, he ignites a turf war with a ruthless human trafficking ring. In retaliation, the gang kidnaps one of Ip Man’s close friends, forcing him to face the group’s brutal boxing champion head-on."
778855,Chickenhare and the Hamster of Darkness,2022-02-16,359.726,7.5,164,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","Young Chickenhare is the adopted son of King Peter, a famous adventurer. Part chicken and part hare, he has a really tough time growing up and disguises himself as a hare to avoid the mockeries of his peers. When the day of the Royal Adventurer Society trials comes, Chickenhare, hampered by his disguise, fails miserably. But he is determined to grab a second chance and find the Scepter of the Hamster of Darkness, before his evil Uncle Lapin. The Scepter will give immense power to its holder. If Lapin gets hold of it, he will be unstoppable. Accompanied by his faithful servant Abe, a sarcastic turtle, and Meg, a martial arts expert skunk, he sets of on an epic and initiatory quest."
945657,Titanic 666,2022-04-15,355.597,5.6,49,"['Thriller', 'Horror']","After a mammoth cruise ship sails over the site of the Titanic’s disaster, dark and deadly events start to occur on board. As the ship’s captain investigates the tragic occurrences, it becomes clear that the passengers and crew from the original Titanic have returned."
698948,Thirteen Lives,2022-07-18,355.274,8.0,200,"['Drama', 'Thriller']","Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning."
460458,Resident Evil: Welcome to Raccoon City,2021-11-24,354.634,6.1,1761,"['Horror', 'Action', 'Science Fiction']","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night."
809717,Moonbound,2021-06-24,347.314,6.2,56,"['Animation', 'Adventure', 'Family', 'Fantasy']","When Peter sets out on a magical journey to rescue his little sister Anne, he needs to travel to mysterious territory: the Moon! Anne was kidnapped by the evil Moon Man when she tried to help the beetle Mr. Zoomzeman in search for his wife. On his fantastic adventure, Peter lands on the Star Meadow where he meets the sleepy Mr. Sandman. He knows, only at the Night Fairy’s dinner in the castle in the clouds, they can find out where Anne is – but there aren’t enough seats for everyone. So they join the wild race along the Milky Way against the five Spirits of Nature: Storm Giant, Lightning Witch, Henry Hail, Rainy Robin and Mother Frost…"
460465,Mortal Kombat,2021-04-07,346.878,7.2,4797,"['Action', 'Fantasy', 'Adventure']","Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe."
760104,X,2022-03-17,346.842,6.8,714,"['Horror', 'Mystery', 'Thriller']","In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives."
883502,Fortress: Sniper's Eye,2022-04-29,346.624,5.9,97,['Action'],"Weeks after the deadly assault on Fortress Camp, Robert makes a daring rescue to save Sasha, the widow of his old nemesis Balzary. But back in the camp's command bunker, it appears Sasha may have devious plans of her own. As a new attack breaks out, Robert is confronted with a familiar face he thought he'd never see again…"
324786,Hacksaw Ridge,2016-10-07,345.376,8.2,11248,"['Drama', 'History', 'War']","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor."
860623,Last Man Down,2021-10-19,342.902,6.2,524,"['Action', 'Thriller']","After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago."
508943,Luca,2021-06-17,338.89,7.9,6561,"['Animation', 'Comedy', 'Family', 'Fantasy']",Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.
387844,Nice Sister-In-Law,2015-11-19,338.556,5.7,11,"['Romance', 'Drama']",Ha-yeong is a successful psychologist. One day she gets a secretive request from her sister Ha-joo. Apparently Ha-joo's husband Woo-seong is refusing to have sex. Ha-yeong agrees to be their couple therapist but finds out that her brother-in-law actually has sexual desires for her and not her sister...
763285,Ambulance,2022-03-16,337.266,6.9,1019,"['Action', 'Thriller', 'Crime']","Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million."
19995,Avatar,2009-12-10,336.762,7.5,25854,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
980804,LEGO Star Wars Summer Vacation,2022-08-05,335.082,5.6,17,"['Adventure', 'Family', 'Fantasy', 'Animation', 'Comedy']","Looking for a much-needed break, Finn arranges a surprise vacation for his friends Rey, Poe, Rose, Chewie, BB-8, R2-D2, and C-3PO, aboard the luxurious Halcyon. However, Finn's plan to have one last hurrah together quickly goes awry."
893370,Virus:32,2022-04-21,333.364,7.2,113,['Horror'],A virus is unleashed and a chilling massacre runs through the streets of Montevideo.
831946,Interceptor,2022-05-26,330.6,6.2,466,"['Action', 'Thriller', 'Adventure']",A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.
744276,After Ever Happy,2022-08-24,324.471,0.0,0,"['Romance', 'Drama']","As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for."
803114,The Requin,2022-01-28,321.801,4.6,158,['Thriller'],"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below."
337404,Cruella,2021-05-26,319.518,8.1,7343,"['Comedy', 'Crime']","In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella."
